file	obj	tbest	guards
runs/large-A-2W-1G-3P-0.2/woagp-fat-100.out	7	0.155581	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-102.out	7	0.162253	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-104.out	1.69868	0.19825	8
runs/large-A-2W-1G-3P-0.2/woagp-fat-106.out	7	0.142762	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-108.out	7	0.195403	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-10.out	1	0.00191696	1
runs/large-A-2W-1G-3P-0.2/woagp-fat-110.out	20.5	0.205906	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-112.out	7	0.222109	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-114.out	7	0.231735	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-116.out	7	0.22499	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-118.out	7	0.258452	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-120.out	21.5	0.101083	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-122.out	7	0.285736	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-124.out	7	0.145244	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-126.out	7	0.324312	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-128.out	7	0.340438	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-12.out	2	0.00137147	2
runs/large-A-2W-1G-3P-0.2/woagp-fat-130.out	7	0.186686	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-132.out	7	0.362653	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-134.out	7	0.323113	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-136.out	7	0.32464	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-138.out	7	0.238467	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-140.out	7	0.448189	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-142.out	7	0.469145	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-144.out	7	0.293401	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-146.out	7	0.273556	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-148.out	7	0.51512	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-14.out	2	0.00266513	2
runs/large-A-2W-1G-3P-0.2/woagp-fat-150.out	7	0.55887	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-152.out	7	0.620265	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-154.out	7	0.60413	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-156.out	7	0.640339	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-158.out	7	0.462304	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-160.out	7	0.700817	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-162.out	7	0.282319	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-164.out	7	0.758318	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-166.out	7	0.820078	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-168.out	7	0.824746	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-16.out	2	0.00274288	2
runs/large-A-2W-1G-3P-0.2/woagp-fat-170.out	28	0.889037	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-172.out	7	0.844951	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-174.out	7	1.01848	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-176.out	7	0.852374	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-178.out	7	1.02469	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-180.out	7	1.07121	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-182.out	7	1.10022	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-184.out	7	1.14024	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-186.out	30	1.19213	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-188.out	30	1.22108	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-18.out	2	0.00287473	2
runs/large-A-2W-1G-3P-0.2/woagp-fat-190.out	7	0.692705	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-192.out	7	0.514977	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-194.out	7	1.34978	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-196.out	7	1.37844	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-198.out	7	1.34302	7
runs/large-A-2W-1G-3P-0.2/woagp-fat-200.out	57	1.73751	8
runs/large-A-2W-1G-3P-0.2/woagp-fat-20.out	5	0.0017013	3
runs/large-A-2W-1G-3P-0.2/woagp-fat-22.out	3	0.00141259	3
runs/large-A-2W-1G-3P-0.2/woagp-fat-24.out	3	0.00304566	3
runs/large-A-2W-1G-3P-0.2/woagp-fat-26.out	3	0.00346514	3
runs/large-A-2W-1G-3P-0.2/woagp-fat-28.out	4	0.0030094	4
runs/large-A-2W-1G-3P-0.2/woagp-fat-30.out	4	0.00290534	4
runs/large-A-2W-1G-3P-0.2/woagp-fat-32.out	5	0.00277767	5
runs/large-A-2W-1G-3P-0.2/woagp-fat-34.out	9	0.00449789	9
runs/large-A-2W-1G-3P-0.2/woagp-fat-36.out	10	0.00656924	10
runs/large-A-2W-1G-3P-0.2/woagp-fat-38.out	7	0.00427053	7
