rand-102-32;10367249;8965738;1584;19299308
rand-102-33;12094834;6395025;1528;18850748
rand-102-34;11989134;8363436;1798;21246162
rand-102-35;10888003;6199178;1617;19052157
rand-102-36;9826440;6144390;1620;19115311
rand-102-37;11506269;7790379;1582;19692332
rand-102-38;11663454;9689215;1939;22968941
rand-102-39;11009887;7251427;1447;17533485
rand-102-40;11997848;9195239;1700;20921247
rand-102-41;9695640;7837397;1494;15602225
rand-102-42;9644901;5107457;1168;12673397
rand-102-43;8517276;8494747;1295;13616758
rand-102-44;8033078;5319224;1292;14061556
rand-102-45;8486641;4105589;1232;13427280
rand-102-46;8948575;6546769;1393;14648897
rand-102-47;9039970;5175144;1194;12706464
rand-102-48;8364407;5253513;1278;13057562
rand-102-49;7783459;5167759;1301;13661081
rand-102-50;9043740;8798034;1445;15044694
rand-102-51;8427320;4841270;1178;12653712
rand-102-52;7951529;5836228;1219;12601837
rand-102-53;8650829;4376000;1108;12059122
rand-102-54;7656677;5996325;1321;14004709
rand-102-55;8733430;6728603;1313;14144716
rand-102-56;8423294;6107950;1282;13310746
rand-102-57;7704154;4313926;1212;12603793
rand-102-58;8585004;7854270;1491;15439559
rand-102-59;8331106;11070870;1575;16591620
rand-102-60;8286991;5081972;1236;12826574
rand-102-61;7899454;6069076;1159;12313756
rand-102-62;7727566;5740312;1238;12735000
rand-102-63;8237125;6912282;1354;14936449
rand-102-64;8797146;5385329;1211;13401572
rand-102-65;8754878;8014294;1561;16926443
rand-102-66;7957137;6256020;1189;12662052
rand-102-67;8734774;6603330;1219;13031289
rand-102-68;7758652;5083446;1258;13743311
rand-102-69;8011068;5730651;1245;13899676
rand-102-70;8465124;5060584;1169;12719346
rand-102-71;8024045;5032963;1464;15199198
rand-102-72;7957355;6201349;1332;14769170
rand-102-73;7869046;8342672;1583;16123070
rand-102-74;8032127;4335109;1156;12024801
rand-102-75;7609840;7352994;1481;15682176
rand-102-76;7996373;5995565;1245;12665482
rand-102-77;8173089;5606005;1243;13229999
rand-102-78;7384730;7458452;1427;14409084
rand-102-79;7658953;5358474;1194;12581885
rand-102-80;7989737;6742095;1157;12398213
rand-102-81;8135736;6721478;1344;13736252
rand-102-82;9646969;6360025;1227;12864093
rand-102-83;8174176;4621923;1130;12060545
rand-102-84;8176991;9098950;1619;16897980
rand-102-85;9500694;7078830;1225;13339260
rand-102-86;8801413;6977816;1370;14961661
rand-102-87;8910187;7653264;1379;14577260
rand-102-88;8789389;7191887;1304;13774834
rand-102-89;8174520;7934920;1317;14191394
rand-102-90;7700466;5735728;1310;13319138
rand-102-91;8274520;5863781;1373;14037199
rand-102-92;10778870;4404396;1166;12127376
rand-102-93;7964392;9679520;1396;15398079
rand-102-94;8577217;4750149;1238;12869052
rand-102-95;8433049;7440169;1379;14679825
rand-102-96;8706589;5281733;1193;13219560
rand-102-97;8814705;5953976;1324;13736608
rand-102-98;8128449;5470581;1262;13308744
rand-102-99;9190518;5316441;1607;19072669
rand-102-100;12705330;9522190;1748;21321832
rand-102-101;11622510;7863505;1625;18952439
rand-102-102;11135143;8712933;1725;20811305
rand-104-1;13307663;8091965;1704;20475643
rand-104-2;12027062;6363352;1447;18027946
rand-104-3;11681931;11426445;1803;21756693
