rand-32-7;377704;239791;435;1706359
rand-32-8;349248;283809;425;1827775
rand-32-9;349027;362852;621;2405862
rand-32-10;386823;412342;588;2420756
rand-32-11;336905;477904;566;2537623
rand-32-12;344543;407793;528;2402757
rand-32-13;361896;280506;430;2090871
rand-32-14;464587;343294;475;1928247
rand-32-15;384560;564130;627;2665531
rand-32-16;353437;233996;448;1764699
rand-32-17;365390;209189;362;1585407
rand-32-18;347474;303167;547;1932045
rand-32-19;353656;221783;431;1739832
rand-32-20;392703;284844;451;1871564
rand-32-21;375002;148738;497;1521166
rand-32-22;387984;416675;592;2501625
rand-32-23;359907;196188;393;1706861
rand-32-24;425452;327790;539;2084425
rand-32-25;434353;406986;648;2180137
rand-32-26;397795;271233;458;1735432
rand-32-27;391463;473547;666;2539992
rand-32-28;387082;378105;520;1903242
rand-32-29;343456;380192;520;1947647
rand-32-30;402117;560773;740;2954491
rand-32-31;399832;754238;883;3505824
rand-32-32;396804;165793;372;1406562
rand-34-1;395170;395784;706;2846057
rand-34-2;438944;460565;570;2630862
rand-34-3;416801;610614;633;2751670
rand-34-4;444150;420700;564;2233611
rand-34-5;443153;263934;367;1427363
rand-34-6;310103;246607;540;1652413
rand-34-7;307538;265026;408;1555237
rand-34-8;303319;268763;396;1600359
rand-34-9;335042;384987;566;2191821
rand-34-10;337315;412697;676;1887499
rand-34-11;300762;443566;519;2183769
rand-34-12;308632;336685;455;1745761
rand-34-13;321009;313843;369;1592487
rand-34-14;348977;304627;402;1535523
rand-34-15;336041;314924;380;1468582
rand-34-16;321789;246441;374;1445552
rand-34-17;298975;160170;296;1127317
rand-34-18;301879;382413;446;1752923
rand-34-19;298489;181061;322;1344251
rand-34-20;296443;174453;308;1218552
rand-34-21;299387;116784;292;1068281
rand-34-22;320420;253752;387;1492829
rand-34-23;322039;171467;324;1257092
rand-34-24;325139;210257;358;1315325
rand-34-25;333781;302760;461;1778285
rand-34-26;310410;192388;339;1348884
rand-34-27;311619;539257;620;2316924
rand-34-28;289313;196109;340;1247894
rand-34-29;289624;308070;406;1528528
rand-34-30;386952;437370;577;2473836
rand-34-31;400732;248079;372;1522420
rand-34-32;444612;196658;373;1586898
rand-34-33;464879;400578;509;2261920
rand-34-34;375783;258197;538;2106616
rand-36-1;470844;449116;672;3058539
rand-36-2;507186;646934;650;3074222
rand-36-3;524490;771423;717;3171276
rand-36-4;487789;496547;550;2639935
rand-36-5;494815;257402;459;2225346
rand-36-6;472292;414611;593;2611777
rand-36-7;494318;485377;565;2673742
rand-36-8;465487;298952;410;1645987
rand-36-9;330009;389694;552;2096664
rand-36-10;380092;347863;450;1757800
rand-36-11;365323;200978;354;1357147
rand-36-12;352202;388903;470;1960212
rand-36-13;395919;265351;375;1643925
rand-36-14;323341;286887;482;1941406
rand-36-15;361879;519963;587;2445801
rand-36-16;370857;289262;402;1641076
rand-36-17;358927;212760;366;1366788
rand-36-18;359600;442576;469;1918446
rand-36-19;339140;217426;352;1469350
rand-36-20;233654;136540;327;1339220
rand-36-21;341998;227410;376;1488657
rand-36-22;344720;189173;342;1406227
rand-36-23;370548;227392;331;1430758
rand-36-24;367745;263509;371;1490669
rand-36-25;343263;331626;449;1910650
rand-36-26;354812;261649;412;1766767
rand-36-27;361231;658703;656;2646010
rand-36-28;346936;251779;389;1536916
rand-36-29;363998;234892;365;1498541
rand-36-30;395326;394705;469;2032971
rand-36-31;344421;198602;315;1264945
rand-36-32;382431;261039;415;1600030
rand-36-33;365585;272867;364;1453683
rand-36-34;305255;209943;464;1665561
rand-36-35;392708;158122;326;1376266
rand-36-36;325189;366714;466;1877014
rand-38-1;422577;408800;568;2396239
rand-38-2;431224;561652;563;2302854
rand-38-3;399165;724610;699;2961543
rand-38-4;451804;445095;457;1996249
rand-38-5;418652;348574;431;1831916
rand-38-6;408736;348570;481;2018047
rand-38-7;405517;397743;454;2058926
rand-38-8;566641;475050;585;2663198
rand-38-9;555683;764319;871;3607333
rand-38-10;625763;614535;658;2897210
rand-38-11;564596;281439;459;1952614
rand-38-12;594221;483707;597;2678410
rand-38-13;599590;479561;530;2695878
rand-38-14;549871;514100;700;3362700
rand-38-15;575660;765149;724;3721152
rand-38-16;607791;448906;548;2648439
rand-38-17;582757;689661;680;3428427
rand-38-18;553097;540503;617;2914642
rand-38-19;620098;465605;602;2826394
rand-38-20;596406;359391;530;2347657
rand-38-21;553277;398305;521;2417517
rand-38-22;549320;327636;497;2214771
rand-38-23;592825;823505;717;3328941
rand-38-24;590303;361145;489;2283941
rand-38-25;524769;358757;501;2473124
rand-38-26;567809;415498;573;2848348
rand-38-27;558646;344241;556;2600241
rand-38-28;620611;452380;627;2989513
rand-38-29;603960;375409;548;2476541
rand-38-30;662914;793321;722;3517345
rand-38-31;564135;410492;553;2207416
rand-38-32;457716;347550;472;1922430
rand-38-33;443166;332190;395;1637357
rand-38-34;389405;465793;548;2212415
rand-38-35;394150;778405;709;3223190
rand-38-36;413805;419049;467;2083068
rand-38-37;420761;516827;500;2274311
rand-38-38;439564;500193;513;2275076
rand-40-1;502459;393053;535;2365795
rand-40-2;513790;642932;576;2604361
rand-40-3;498333;637454;626;2736070
rand-40-4;469910;223525;352;1573590
rand-40-5;478150;420142;484;2138970
rand-40-6;472729;355632;454;2132033
rand-40-7;468294;373746;447;1999122
rand-40-8;501524;420069;479;2133662
rand-40-9;470182;492511;589;2496399
rand-40-10;454391;448413;442;2073794
rand-40-11;484319;269677;389;1803128
rand-40-12;519083;412124;566;2233679
rand-40-13;511371;296170;466;1946862
rand-40-14;475717;477054;608;2745781
rand-40-15;518946;926458;824;4219110
rand-40-16;702465;627812;648;3243526
rand-40-17;682936;805872;761;3878962
rand-40-18;654598;286281;498;2397540
rand-40-19;684832;431825;594;3094345
rand-40-20;694866;376502;522;2626662
rand-40-21;725332;771683;654;3394607
rand-40-22;622320;367300;530;2596894
rand-40-23;589865;824403;718;3685220
rand-40-24;668342;338801;518;2526941
rand-40-25;639234;431909;570;2905752
rand-40-26;635042;531830;625;3120801
rand-40-27;684900;409895;614;2774723
rand-40-28;739545;489970;602;2892848
rand-40-29;715929;830174;655;3098798
rand-40-30;717147;904901;792;3769981
rand-40-31;655482;529480;607;2978771
rand-40-32;788231;637111;593;3025332
rand-40-33;680581;723539;658;3219275
rand-40-34;625387;815301;763;3626798
rand-40-35;668361;1129107;924;4571724
rand-40-36;694684;550847;586;2928217
rand-40-37;628455;861308;654;3485766
rand-40-38;706556;934579;822;3734243
rand-40-39;680645;679422;611;2891246
rand-40-40;711953;854516;721;3574101
rand-42-1;769793;707756;802;4128854
rand-42-2;746377;520960;571;3071545
rand-42-3;752351;1050952;882;4563951
rand-42-4;722967;377261;516;2600354
rand-42-5;754430;646542;647;3432379
rand-42-6;727421;580243;640;3522477
rand-42-7;733880;604116;601;3217656
rand-42-8;741217;757446;654;3464113
rand-42-9;771363;343898;524;2593288
rand-42-10;699206;576960;593;2975110
rand-42-11;738642;474026;531;2745662
rand-42-12;781212;628969;588;3238653
rand-42-13;762613;455398;589;2858235
rand-42-14;733635;571521;675;3376822
rand-42-15;830481;1061677;823;4226732
rand-42-16;835922;791208;649;3496302
rand-42-17;805406;940316;797;4312666
rand-42-18;786155;349593;537;2614056
rand-42-19;858430;563041;641;3317273
rand-42-20;806360;441438;535;2714177
rand-42-21;868347;1025877;734;3813991
rand-42-22;870145;415582;582;3142028
rand-42-23;828496;430758;498;2659089
rand-42-24;774721;380442;510;2677660
rand-42-25;781011;568044;611;3230299
rand-42-26;807102;834190;746;3589459
rand-42-27;759874;433971;564;2879173
rand-42-28;841347;624259;652;3351108
rand-42-29;818978;891442;654;3283827
rand-42-30;759614;967053;804;4182917
rand-42-31;766869;1005951;779;4149741
rand-42-32;884298;752267;649;3580993
rand-42-33;697727;480350;626;3086785
rand-42-34;731114;701119;634;3540285
rand-42-35;759401;366104;528;2697992
rand-42-36;779440;574895;583;3180316
rand-42-37;711162;373749;515;2735056
rand-42-38;784993;1043510;885;4420500
rand-42-39;752852;426071;597;3064564
rand-42-40;824404;982545;786;4199180
rand-42-41;841338;931550;692;3623091
rand-42-42;909252;734925;713;3601835
rand-44-1;1016429;507492;541;2894212
rand-44-2;872443;590031;600;3152823
rand-44-3;904368;1299608;947;4787632
rand-44-4;898879;467648;561;2853359
rand-44-5;909408;817805;734;3815066
rand-44-6;894981;685451;693;3715386
rand-44-7;911276;581887;569;3059615
rand-44-8;896783;845116;660;3612928
rand-44-9;862952;433204;527;2838070
rand-44-10;883073;672065;586;3129925
rand-44-11;955723;622795;615;3233912
rand-44-12;928808;574808;552;2906729
rand-44-13;910828;604177;658;3293982
rand-44-14;858100;908025;625;3365430
rand-44-15;956078;641789;599;3331331
rand-44-16;961239;740351;618;3376206
rand-44-17;872820;641947;761;3971018
rand-44-18;863299;489339;624;3363228
rand-44-19;846141;1714016;974;5427497
rand-44-20;920436;620602;610;3341656
rand-44-21;914384;866376;701;3941922
rand-44-22;978802;532471;659;3906769
rand-44-23;876498;518741;556;3102064
rand-44-24;874450;1042682;711;4208269
rand-44-25;813149;551280;587;3303317
rand-44-26;894600;957309;826;4305200
rand-44-27;846494;530723;609;3527176
rand-44-28;927196;708415;686;3699653
rand-44-29;927616;909483;697;3713976
rand-44-30;1055308;691856;691;3574875
rand-44-31;941156;1191852;838;3949172
rand-44-32;591067;645249;534;3813429
rand-44-33;781853;488727;602;3269019
rand-44-34;836542;881567;748;3871849
rand-44-35;988736;475511;537;2933714
rand-44-36;970280;992227;716;3940097
rand-44-37;858381;496543;534;3020934
rand-44-38;959834;547208;711;3690224
rand-44-39;848374;508778;586;3341107
rand-44-40;974643;1066142;800;4232208
rand-44-41;862136;876149;785;4442315
rand-44-42;935974;872452;717;4252426
rand-44-43;936137;861862;750;4006693
rand-44-44;922580;770501;680;3569781
rand-46-1;1152048;611557;607;3295775
rand-46-2;1017835;677286;624;3622395
rand-46-3;1013407;1557588;1051;5778366
rand-46-4;955521;512511;580;3149430
rand-46-5;1023983;666625;671;3607085
rand-46-6;971399;1179031;763;4327321
rand-46-7;1026078;812013;683;3700617
rand-46-8;982221;1051535;734;4344444
rand-46-9;1008789;464426;579;3186242
rand-46-10;894860;791916;626;3568375
rand-46-11;1011664;741187;668;3507867
rand-46-12;944392;803432;670;3693483
rand-46-13;1006942;723475;712;3699741
rand-46-14;1028078;941916;664;3716023
rand-46-15;1037319;772019;653;3972795
rand-46-16;969101;555089;631;3614602
rand-46-17;970197;729128;742;4355121
rand-46-18;1060305;691693;725;3948656
rand-46-19;976044;2088627;1072;5836068
rand-46-20;1092376;708192;656;3729026
rand-46-21;975117;844899;719;4153104
rand-46-22;913118;593057;639;3389437
rand-46-23;989740;656128;622;3433427
rand-46-24;997437;1347007;882;4610825
rand-46-25;995576;632557;662;3617082
rand-46-26;1069528;885634;725;4081276
rand-46-27;936779;625352;680;3898706
rand-46-28;1114656;728296;707;4034700
rand-46-29;1003764;1111794;772;4338771
rand-46-30;1165798;778785;698;3650096
rand-46-31;1112192;448684;563;3226166
rand-46-32;950818;1059383;722;4177673
rand-46-33;1041393;854895;730;4189196
rand-46-34;946451;764408;687;3825271
rand-46-35;1105238;806218;732;4251240
rand-46-36;1087699;1042430;688;4189078
rand-46-37;1104108;685432;581;3322335
rand-46-38;981895;1045482;790;4206132
rand-46-39;1030311;780490;819;4779749
rand-46-40;1109185;1201527;804;4646119
rand-46-41;1061124;833254;767;4496168
rand-46-42;1103605;541890;595;3249302
rand-46-43;1013196;1004790;812;4526535
rand-46-44;941117;1119380;717;4114672
rand-46-45;1080816;714959;687;3893901
rand-46-46;1069591;1066534;821;4549317
rand-48-1;1254997;723230;635;3838086
rand-48-2;1092521;806262;656;3364504
rand-48-3;828247;1205988;807;4146031
rand-48-4;807062;415559;484;2395675
rand-48-5;860884;482074;532;2747287
rand-48-6;779520;1071052;689;3593461
rand-48-7;801224;664415;555;2820987
rand-48-8;798880;951776;679;3483968
rand-48-9;846019;398026;491;2455493
rand-48-10;726369;706153;519;2672586
rand-48-11;883714;649211;554;2784332
rand-48-12;752524;666267;519;2895280
rand-48-13;711972;834463;727;3729419
rand-48-14;842678;728929;524;2874018
rand-48-15;866461;602418;559;2972217
rand-48-16;825994;474598;534;2785322
rand-48-17;799564;619332;636;3345614
rand-48-18;898932;667139;631;3458890
rand-48-19;828306;612519;538;2917092
rand-48-20;903470;597123;538;2870147
rand-48-21;807438;706543;597;3064408
rand-48-22;751710;459101;471;2487358
rand-48-23;825815;481228;466;2570100
rand-48-24;754533;727484;540;2765997
rand-48-25;876346;426072;529;2755579
rand-48-26;881051;902694;648;3608967
rand-48-27;850612;485141;566;2919711
rand-48-28;897648;517814;494;2692820
rand-48-29;876132;397540;446;2396355
rand-48-30;803892;882352;560;3186941
rand-48-31;877245;391933;454;2613175
rand-48-32;833603;621311;556;3017341
rand-48-33;858978;675698;574;3107096
rand-48-34;796425;662554;555;2927580
rand-48-35;839772;945849;594;4300159
rand-48-36;1188877;1221617;811;4933677
rand-48-37;1289000;891120;684;4080397
rand-48-38;1094026;1158397;810;4491667
rand-48-39;1156636;1440077;1014;6010884
rand-48-40;1105353;911823;813;4644223
rand-48-41;1167961;1307938;832;4950056
rand-48-42;1081831;803430;727;4328454
rand-48-43;1230260;1190448;844;4737433
rand-48-44;1167027;1252875;795;4389077
rand-48-45;1142776;1302214;897;5619389
rand-48-46;1184414;836611;661;3893267
rand-48-47;1144236;668197;671;4055358
rand-48-48;1159310;488687;572;3419969
rand-50-1;1520658;829553;639;3844104
rand-50-2;1267751;913824;721;4309415
rand-50-3;1268069;2029977;1129;6750475
rand-50-4;1221853;686131;663;3897326
rand-50-5;1255210;1096781;778;5135846
rand-50-6;1221649;1433771;864;5238012
rand-50-7;1360296;993496;831;5102341
rand-50-8;1282681;1665966;915;5840022
rand-50-9;1314311;616297;657;3891589
rand-50-10;1285446;1258509;713;4612849
rand-50-11;1305449;1067681;710;4484721
rand-50-12;1181682;1010197;704;4363769
rand-50-13;1184096;1430097;993;5992415
rand-50-14;1305190;1139040;746;4577435
rand-50-15;1331820;965850;825;5276723
rand-50-16;1264770;750225;714;4329254
rand-50-17;1332454;1143151;830;4654978
rand-50-18;1381235;1009756;890;5298448
rand-50-19;1235075;899587;731;4513845
rand-50-20;1311715;959769;747;4609504
rand-50-21;1244897;1113806;803;4826346
rand-50-22;1169832;756302;629;4011716
rand-50-23;1297271;802125;664;3959757
rand-50-24;1234955;1180531;786;4350339
rand-50-25;1310339;1566187;981;5889183
rand-50-26;1246368;1346953;819;5032911
rand-50-27;1341790;768820;782;4596697
rand-50-28;1357560;695066;647;3736853
rand-50-29;1396120;546927;599;3610241
rand-50-30;1266157;1407903;785;4778529
rand-50-31;1389934;1038213;748;4590469
rand-50-32;1237992;926640;738;4603838
rand-50-33;1195210;1177049;799;5003955
rand-50-34;1290860;1421542;779;4717154
rand-50-35;1308613;1172026;697;4222323
rand-50-36;1328127;1479415;849;5745954
rand-50-37;1395212;902199;692;4343755
rand-50-38;1257045;1565786;959;6110845
rand-50-39;1246717;1597854;1029;6182050
rand-50-40;1352309;1136291;718;4133365
rand-50-41;1313571;1129015;801;4698344
rand-50-42;1374229;895730;789;4693709
rand-50-43;1234474;614289;685;4119341
rand-50-44;1343044;1224526;755;4395290
rand-50-45;1362628;1632759;1046;6246602
rand-50-46;1466061;1625823;1000;6073504
rand-50-47;1458050;958144;804;5199530
rand-50-48;1254396;730758;610;3890254
rand-50-49;1200032;800672;646;4057919
rand-50-50;1310916;999211;705;4241716
rand-52-1;1684762;957673;693;4330924
rand-52-2;1594676;793282;652;4370492
rand-52-3;1452088;1472944;883;5764572
rand-52-4;1371842;990685;750;4688897
rand-52-5;1497721;1246923;873;5417903
rand-52-6;1443556;1559944;870;5734529
rand-52-7;1561463;768834;663;4408557
rand-52-8;1350088;1251519;817;5377571
rand-52-9;1475520;1072154;825;5077017
rand-52-10;1492832;1381474;802;4813350
rand-52-11;1547271;1511518;932;6056855
rand-52-12;1297187;1110551;758;4953684
rand-52-13;1284082;1488024;1007;6537090
rand-52-14;1538157;1439929;874;5444020
rand-52-15;1545466;1148695;930;5618397
rand-52-16;1568081;1026626;747;4624332
rand-52-17;1520238;893725;693;4604919
rand-52-18;1641444;1544786;920;5848750
rand-52-19;1361729;992096;759;4970589
rand-52-20;1449298;1164952;827;4916364
rand-52-21;1402128;1277763;806;4766382
rand-52-22;1482071;1094829;848;4963152
rand-52-23;1343801;1439287;994;6280991
rand-52-24;1329426;1404450;805;5163793
rand-52-25;1473698;1528893;896;5308735
rand-52-26;1386781;1381177;817;4951884
rand-52-27;1539590;1027262;730;4656402
rand-52-28;1550700;1178651;852;5489091
rand-52-29;1418666;1152342;643;4270414
rand-52-30;1311503;2197773;987;6288470
rand-52-31;1525571;1132675;740;4697830
rand-52-32;1432810;1304784;888;5273829
rand-52-33;1392815;1526938;891;5916891
rand-52-34;1439707;965368;755;5080655
rand-52-35;1373628;1722176;1000;6517066
rand-52-36;1285935;1289292;823;5063359
rand-52-37;1532369;1003215;772;4704560
rand-52-38;1411638;1111255;770;4633651
rand-52-39;1365829;1153091;761;4889603
rand-52-40;1479434;1418841;772;4991518
rand-52-41;1403820;1252963;865;4899834
rand-52-42;1567588;1961802;953;5915068
rand-52-43;1422297;594236;680;4278386
rand-52-44;1420174;868987;690;4267448
rand-52-45;1502035;818989;684;4334969
rand-52-46;1713605;698557;696;4197912
rand-52-47;1405405;548078;700;4130078
rand-52-48;1360588;963571;796;5335644
rand-52-49;1441987;551717;625;3859170
rand-52-50;1421718;561032;657;4296276
rand-52-51;1399482;1453745;950;5698346
rand-52-52;1470595;1084162;869;5323663
rand-54-1;1891463;1053742;721;4726765
rand-54-2;1754539;903459;685;4606980
rand-54-3;1628675;1857765;995;6727432
rand-54-4;1571336;1094531;776;4990455
rand-54-5;1622839;1461272;943;6024357
rand-54-6;1589885;1357421;824;5256139
rand-54-7;1691191;858461;736;4882237
rand-54-8;1549480;1387637;825;5833930
rand-54-9;1735789;1366054;900;5681307
rand-54-10;1633910;1559389;833;5219464
rand-54-11;1692767;1464056;889;6355715
rand-54-12;1607504;2067412;983;6637666
rand-54-13;1560116;1049874;736;4526739
rand-54-14;1708195;1652599;924;6041123
rand-54-15;1750497;1249457;963;6188925
rand-54-16;1739193;1162378;794;5272362
rand-54-17;1632957;1031684;750;4766388
rand-54-18;1858774;1683773;924;5810760
rand-54-19;1628911;751341;675;4094346
rand-54-20;1589992;1333678;867;5460143
rand-54-21;1582188;1280894;777;5124405
rand-54-22;1574256;1286301;893;5846516
rand-54-23;1548046;1612674;1051;6272388
rand-54-24;1785937;717789;706;4292293
rand-54-25;1676521;1262592;753;5045329
rand-54-26;1678687;1164354;755;5191084
rand-54-27;1688960;1363150;805;5155264
rand-54-28;1839783;1345833;942;5829492
rand-54-29;1632224;1279205;648;4575242
rand-54-30;1523829;2352989;995;6820099
rand-54-31;1561718;1116846;863;5414903
rand-54-32;1605669;1604326;940;5970929
rand-54-33;1685468;2448771;1043;7471602
rand-54-34;1659701;1128590;792;5368957
rand-54-35;1582578;1818552;988;6282594
rand-54-36;1744402;1423707;879;5633125
rand-54-37;1720516;1116515;793;5299210
rand-54-38;1648558;1263923;762;5014146
