file	obj	tbest	guards
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-100-100.out	640.5	0.0682075	94
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-100-1.out	473	0.0816404	93
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-10-10.out	2.5	0	2
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-10-1.out	6	0	4
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-102-102.out	555.5	0.0698157	95
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-102-1.out	508.718	0.0470912	89
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-104-104.out	621	0.0237181	97
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-104-1.out	522.653	0.0392912	91
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-106-106.out	619	0.0458474	98
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-106-1.out	544.334	0.0727162	95
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-108-108.out	606.5	0.0467671	102
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-108-1.out	566.517	0.0770097	99
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-110-110.out	659.5	0.0531904	105
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-110-1.out	573.2	0.048821	99
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-112-112.out	544	0.100375	104
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-112-1.out	626.5	0.051946	99
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-114-114.out	578	0.0521375	92
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-114-1.out	635.5	0.0617981	101
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-116-116.out	557.5	0.117076	112
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-116-1.out	654.5	0.0596946	104
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-118-118.out	620.5	0.17654	106
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-118-1.out	682.5	0.0991126	107
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-120-120.out	651.5	0.0977516	100
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-120-1.out	675	0.0678359	95
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-12-12.out	4.5	0	3
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-12-1.out	6.5	0	4
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-122-122.out	614	0.101229	114
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-122-1.out	698	0.0872444	98
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-124-124.out	671.665	0.103858	120
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-124-1.out	708	0.0995877	100
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-126-126.out	719.5	0.110612	106
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-126-1.out	703	0.109168	98
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-128-128.out	678	0.146158	117
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-128-1.out	634.5	0.120657	115
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-130-130.out	760.5	0.130525	112
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-130-1.out	648.5	0.10567	117
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-132-132.out	669.5	0.145598	126
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-132-1.out	654.5	0.147492	119
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-134-134.out	633	0.143946	111
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-134-1.out	666.5	0.159695	121
runs/random-A-1W-1G-1P-0.0-offs-0.2dist-2/woagp-rand-136-136.out	733	0.206086	114
