min-8-1;3.000000;60
min-10-1;5.000000;87
min-12-1;7.000000;116
min-14-1;9.000000;148
min-16-1;11.000000;183
min-18-1;13.000000;199
min-20-1;30.000000;4462
min-22-1;25.000000;666
min-24-1;29.000000;582
min-26-1;33.000000;820
min-28-1;37.000000;903
min-30-1;41.000000;1394
min-32-1;45.000000;1181
min-34-1;49.000000;1374
min-36-1;53.000000;2133
min-38-1;57.000000;2161
min-40-1;61.000000;1952
min-42-1;65.000000;2176
min-44-1;69.000000;2444
min-46-1;73.000000;2721
min-48-1;77.000000;3093
min-50-1;81.000000;3757
min-52-1;85.000000;3840
min-54-1;89.000000;5343
min-56-1;93.000000;5726
min-58-1;97.000000;4904
min-60-1;101.000000;5296
min-62-1;105.000000;5525
min-64-1;109.000000;5675
min-66-1;113.000000;7300
min-68-1;117.000000;6510
min-70-1;121.000000;6963
min-72-1;125.000000;7835
min-74-1;129.000000;10802
min-76-1;133.000000;9391
min-78-1;137.000000;9270
min-80-1;141.000000;10059
min-82-1;145.000000;10318
min-84-1;149.000000;12599
min-86-1;153.000000;15566
min-88-1;157.000000;15851
min-90-1;161.000000;17552
min-92-1;165.000000;18647
min-94-1;169.000000;22106
min-96-1;173.000000;20850
min-98-1;177.000000;16910
min-100-1;181.000000;16424
min-102-1;185.000000;24776
min-104-1;189.000000;17051
min-106-1;193.000000;21736
min-108-1;197.000000;23469
min-110-1;201.000000;27347
min-112-1;205.000000;31124
min-114-1;209.000000;41867
min-116-1;213.000000;29445
min-118-1;217.000000;31898
min-120-1;221.000000;33139
min-122-1;225.000000;34031
min-124-1;229.000000;35582
min-126-1;233.000000;36882
min-128-1;237.000000;38566
min-130-1;241.000000;38736
min-132-1;245.000000;44160
min-134-1;249.000000;50521
min-136-1;253.000000;36676
min-138-1;257.000000;35464
min-140-1;261.000000;41590
min-142-1;265.000000;37597
min-144-1;269.000000;41315
min-146-1;273.000000;42277
min-148-1;277.000000;45820
min-150-1;281.000000;47148
min-152-1;285.000000;50305
min-154-1;289.000000;52606
min-156-1;293.000000;62228
min-158-1;297.000000;69882
min-160-1;301.000000;58837
min-162-1;305.000000;57899
min-164-1;309.000000;64423
min-166-1;313.000000;138327
min-168-1;317.000000;63660
min-170-1;321.000000;64167
min-172-1;325.000000;67268
min-174-1;329.000000;71381
min-176-1;333.000000;73275
min-178-1;337.000000;75414
min-180-1;341.000000;76780
min-182-1;345.000000;106761
min-184-1;349.000000;102162
min-186-1;353.000000;77644
min-188-1;357.000000;74150
min-190-1;361.000000;73709
min-192-1;365.000000;75537
min-194-1;369.000000;77262
min-196-1;373.000000;85899
min-198-1;377.000000;82689
min-200-1;390.000000;85160
