min-8-1;1.636364;173
min-10-1;4.137931;1437
min-12-1;4.333333;900
min-14-1;2.930233;789
min-16-1;3.520000;1211
min-18-1;3.789474;1855
min-20-1;4.715447;4229
min-22-1;5.661765;2762
min-24-1;5.760000;1717
min-26-1;5.707317;3012
min-28-1;6.292134;3912
min-30-1;6.562500;5183
min-32-1;6.524272;4772
min-34-1;7.418182;7260
min-36-1;8.000001;22626
min-38-1;8.274194;13701
min-40-1;8.244274;10217
min-42-1;9.130436;10363
min-44-1;9.710346;11393
min-46-1;9.986842;13656
min-48-1;9.962266;14217
min-50-1;10.843372;19140
min-52-1;11.421968;16978
min-54-1;11.699999;19441
min-56-1;11.679143;22471
min-58-1;12.556700;23390
min-60-1;13.134325;27315
min-62-1;13.413462;35367
min-64-1;13.395351;39854
min-66-1;14.270267;43618
min-68-1;14.847163;75776
min-70-1;15.127119;56311
min-72-1;15.111115;56188
min-74-1;15.984003;43148
min-76-1;16.560308;60224
min-78-1;16.840912;69431
min-80-1;16.826567;66273
min-82-1;17.697844;64031
min-84-1;18.273685;82316
min-86-1;18.554798;77234
min-88-1;18.541803;84449
min-90-1;19.411764;84893
min-92-1;19.987219;88953
min-94-1;20.268755;113897
min-96-1;20.256874;103651
min-98-1;21.125750;103273
min-100-1;21.700876;112565
min-102-1;21.982763;120141
min-104-1;21.971832;120652
min-106-1;22.839777;132333
min-108-1;23.414629;143364
min-110-1;23.696806;145870
min-112-1;23.686689;148552
min-114-1;24.553839;164142
min-116-1;25.128460;179951
min-118-1;25.410896;180947
min-120-1;25.401457;187895
min-122-1;26.267950;204855
min-124-1;26.842344;223466
min-126-1;27.125000;224068
min-128-1;27.116177;221570
min-130-1;27.982058;248301
min-132-1;28.556292;258129
min-134-1;28.839125;268512
min-136-1;28.830828;266708
min-138-1;29.696192;287731
min-140-1;30.270260;313953
min-142-1;30.553289;317749
min-144-1;30.545443;328128
min-146-1;31.410343;378222
min-148-1;31.984289;380845
min-150-1;32.267445;403803
min-152-1;32.260040;355282
min-154-1;33.124535;328315
min-156-1;33.698315;343698
min-158-1;33.981602;351648
min-160-1;33.974590;356300
min-162-1;34.838711;376134
min-164-1;35.412384;404768
min-166-1;35.695816;404391
min-168-1;35.689125;412954
min-170-1;36.552914;436880
min-172-1;37.126469;462786
min-174-1;37.410007;466250
min-176-1;37.403622;487889
min-178-1;38.267094;572258
min-180-1;38.840584;611385
min-182-1;39.124207;636529
min-184-1;39.118126;578363
min-186-1;39.981327;576798
min-188-1;40.554714;610980
min-190-1;40.838425;616460
min-192-1;40.832581;632433
min-194-1;41.695511;649840
min-196-1;42.268841;683150
min-198-1;42.552628;706401
min-200-1;43.509800;853345
