min-8-1;36.363640;263
min-10-1;34.482758;337
min-12-1;58.000000;397
min-14-1;54.697678;449
min-16-1;115.199997;1566
min-18-1;136.421066;2551
min-20-1;172.357712;2970
min-22-1;352.323517;4150
min-24-1;245.759995;4830
min-26-1;395.707367;7770
min-28-1;321.528107;6872
min-30-1;726.562500;21130
min-32-1;939.495117;22502
min-34-1;1014.127441;37544
min-36-1;1295.999878;31768
min-38-1;1362.483521;40461
min-40-1;1001.526917;26330
min-42-1;1144.043457;55746
min-44-1;1555.476074;100006
min-46-1;1329.460571;62153
min-48-1;2043.169678;89565
min-50-1;1814.758667;100552
min-52-1;2063.167725;100751
min-54-1;1611.900146;105884
min-56-1;2062.716553;118848
min-58-1;2921.824463;179797
min-60-1;3600.001953;169863
min-62-1;2651.990479;192706
min-64-1;2448.073730;223111
min-66-1;2845.135254;296166
min-68-1;3553.816650;354543
min-70-1;3342.795410;280439
min-72-1;3477.333008;268361
min-74-1;3438.927734;378847
min-76-1;4112.871582;575619
min-78-1;4447.774414;556902
min-80-1;3353.504639;362112
min-82-1;5490.458496;480496
min-84-1;4902.063965;459013
min-86-1;5027.761719;463809
min-88-1;6034.623535;576483
min-90-1;6326.469238;614293
min-92-1;6679.254395;632165
min-94-1;5853.849121;666298
min-96-1;7045.869141;821097
min-98-1;5262.073242;654471
min-100-1;6011.730469;632456
min-102-1;7234.965332;736763
min-104-1;10206.644531;1220721
min-106-1;7976.942871;1505358
min-108-1;10352.193359;1281626
min-110-1;6564.894531;787723
min-112-1;10022.098633;1001079
min-114-1;7497.693848;909060
min-116-1;9592.058594;1093884
min-118-1;8788.662109;1485667
min-120-1;9284.666992;1855605
min-122-1;9418.222656;1465176
min-124-1;8719.096680;1731330
min-126-1;10969.875000;1911405
min-128-1;11569.573242;1712301
min-130-1;11557.167969;1914588
min-132-1;13731.500000;2110694
min-134-1;10558.907227;1932246
min-136-1;14040.327148;2207125
min-138-1;14162.466797;2337782
min-140-1;14180.456055;2258310
min-142-1;13552.845703;2384918
min-144-1;13635.490234;2859819
min-146-1;13821.433594;2704789
min-148-1;17256.404297;2891279
min-150-1;18444.761719;3397667
min-152-1;16477.619141;3349483
min-154-1;15661.496094;3779036
min-156-1;15045.709961;3491037
min-158-1;24642.773438;4586327
min-160-1;16772.404297;3512177
min-162-1;16226.121094;3179355
min-164-1;18517.769531;4010066
min-166-1;19269.929688;3459281
min-168-1;21253.298828;3951920
min-170-1;21847.619141;4677994
min-172-1;23647.232422;4479400
min-174-1;23110.683594;4211793
min-176-1;20055.287109;4950440
min-178-1;25646.494141;5176626
min-180-1;27339.103516;4951531
min-182-1;26214.367188;5376789
min-184-1;28417.685547;5748624
min-186-1;30123.304688;6542086
min-188-1;25541.332031;5315173
min-190-1;24103.353516;5933614
min-192-1;31470.628906;7831954
min-194-1;23396.123047;6394925
min-196-1;33933.171875;7028945
min-198-1;28027.423828;7154770
min-200-1;33995.652344;7928148
