min-8-1;11.636364;97
min-10-1;41.379311;322
min-12-1;60.000000;481
min-14-1;68.372093;1184
min-16-1;92.159996;1137
min-18-1;102.315781;1534
min-20-1;146.341446;1569
min-22-1;202.852936;2583
min-24-1;241.919968;4527
min-26-1;284.414642;7292
min-28-1;330.337097;5066
min-30-1;379.687500;7278
min-32-1;432.466095;8119
min-34-1;488.672791;10865
min-36-1;548.307739;11333
min-38-1;611.370972;14032
min-40-1;677.862732;15838
min-42-1;747.782776;18221
min-44-1;821.131042;21374
min-46-1;897.908081;24259
min-48-1;978.113098;27449
min-50-1;1061.746948;30891
min-52-1;1148.809326;34983
min-54-1;1239.299683;41113
min-56-1;1333.219482;45412
min-58-1;1430.567261;49954
min-60-1;1531.343018;55775
min-62-1;1635.547729;61153
min-64-1;1743.181030;69516
min-66-1;1854.243286;77718
min-68-1;1968.733643;82593
min-70-1;2086.651855;89110
min-72-1;2208.000000;97310
min-74-1;2332.775879;108301
min-76-1;2460.979492;116735
min-78-1;2592.614258;122789
min-80-1;2727.675049;133169
min-82-1;2866.164307;148588
min-84-1;3008.084229;156313
min-86-1;3153.432373;167493
min-88-1;3302.206787;179125
min-90-1;3454.413086;195654
min-92-1;3610.043213;205370
min-94-1;3769.104736;218973
min-96-1;3931.597656;248466
min-98-1;4097.513672;295941
min-100-1;4266.862793;275270
min-102-1;4439.638672;283285
min-104-1;4615.842773;306705
min-106-1;4795.474609;326483
min-108-1;4978.536133;346136
min-110-1;5165.024902;431274
min-112-1;5354.944824;417741
min-114-1;5548.292480;444463
min-116-1;5745.067871;340766
min-118-1;5945.270508;361709
min-120-1;6148.900879;371015
min-122-1;6355.962891;423130
min-124-1;6566.458496;420665
min-126-1;6780.375000;485936
min-128-1;6997.718750;464952
min-130-1;7218.502930;467618
min-132-1;7442.697754;488535
min-134-1;7670.337891;512278
min-136-1;7901.390625;543650
min-138-1;8135.890137;634170
min-140-1;8373.798828;756056
min-142-1;8615.150391;643791
min-144-1;8859.929688;666839
min-146-1;9108.126953;681017
min-148-1;9359.763672;748226
min-150-1;9614.821289;733278
min-152-1;9873.315430;747546
min-154-1;10135.234375;792970
min-156-1;10400.571289;814085
min-158-1;10669.350586;841721
min-160-1;10941.552734;888257
min-162-1;11217.188477;941707
min-164-1;11496.250977;973894
min-166-1;11778.740234;1162943
min-168-1;12064.659180;1113561
min-170-1;12354.005859;1056228
min-172-1;12646.780273;1094017
min-174-1;12942.982422;1130945
min-176-1;13242.615234;1262661
min-178-1;13545.672852;1221234
min-180-1;13852.170898;1375273
min-182-1;14162.083984;1738425
min-184-1;14475.427734;1799910
min-186-1;14792.197266;1827229
min-188-1;15112.434570;1890174
min-190-1;15436.063477;1988398
min-192-1;15763.128906;2007713
min-194-1;16093.610352;2077886
min-196-1;16427.521484;2170241
min-198-1;16764.861328;2243832
min-200-1;17287.882812;2438655
