min-8-1;4.081139;280
min-10-1;6.581139;364
min-12-1;8.081139;884
min-14-1;10.581139;1384
min-16-1;12.081139;2033
min-18-1;14.581139;2895
min-20-1;14.081139;3152
min-22-1;24.581139;8365
min-24-1;28.581139;13909
min-26-1;32.581139;21740
min-28-1;36.581139;24420
min-30-1;40.581139;49829
min-32-1;44.581139;35123
min-34-1;48.581139;29465
min-36-1;34.081139;34316
min-38-1;56.581139;62758
min-40-1;62.581139;86634
min-42-1;66.581139;52058
min-44-1;68.581139;74818
min-46-1;72.581139;101808
min-48-1;76.581139;83357
min-50-1;80.581139;108243
min-52-1;84.581139;107735
min-54-1;88.581139;158713
min-56-1;92.581139;118088
min-58-1;96.581139;178875
min-60-1;100.581139;152060
min-62-1;104.581139;170337
min-64-1;108.581139;201399
min-66-1;112.581139;205999
min-68-1;116.581139;226511
min-70-1;120.581139;277847
min-72-1;126.581139;266339
min-74-1;130.581146;291413
min-76-1;78.081139;246304
min-78-1;136.581146;354677
min-80-1;140.581146;347395
min-82-1;144.581146;651716
min-84-1;148.581146;680111
min-86-1;152.581146;662715
min-88-1;156.581146;592365
min-90-1;160.581146;655128
min-92-1;164.581146;674092
min-94-1;168.581146;741746
min-96-1;172.581146;954110
min-98-1;176.581146;904887
min-100-1;180.581146;1030140
min-102-1;186.581146;1000712
min-104-1;188.581146;1169651
min-106-1;192.581146;1071799
min-108-1;196.581146;1148532
min-110-1;200.581146;1173360
min-112-1;204.581146;1370279
min-114-1;208.581146;1436490
min-116-1;212.581146;1944267
min-118-1;216.581146;1920889
min-120-1;220.581146;1795910
min-122-1;224.581146;1898589
min-124-1;228.581146;2078819
min-126-1;232.581146;2368751
min-128-1;236.581146;2045906
min-130-1;240.581146;2048334
min-132-1;244.581146;2266226
min-134-1;248.581146;2106880
min-136-1;252.581146;1867532
min-138-1;256.581146;1974982
min-140-1;260.581146;2470548
min-142-1;264.581146;2212425
min-144-1;268.581146;2255803
min-146-1;272.581146;3161886
min-148-1;276.581146;2847574
min-150-1;280.581146;3457534
min-152-1;284.581146;2657338
min-154-1;288.581146;3116727
min-156-1;292.581146;2931314
min-158-1;296.581146;3223854
min-160-1;300.581146;3512281
min-162-1;304.581146;3680421
min-164-1;308.581146;3697438
min-166-1;312.581146;3938477
min-168-1;316.581146;3893043
min-170-1;320.581146;4712868
min-172-1;324.581146;4719191
min-174-1;328.581146;4938771
min-176-1;332.581146;5080859
min-178-1;336.581146;6353768
min-180-1;340.581146;5815307
min-182-1;344.581146;5135972
min-184-1;348.581146;6303122
min-186-1;352.581146;6342997
min-188-1;356.581146;6232817
min-190-1;360.581146;7243228
min-192-1;364.581146;7131264
min-194-1;368.581146;6934108
min-196-1;372.581146;7427203
min-198-1;376.581146;6424900
min-200-1;382.581146;6717975
