fat-8-1;1.882353;59
fat-10-1;3.064516;96
fat-12-1;3.109091;135
fat-14-1;4.289017;236
fat-16-1;4.363636;297
fat-18-1;5.553192;474
fat-20-1;6.577043;624
fat-22-1;9.158461;1031
fat-24-1;10.344213;1408
fat-26-1;13.989676;3012
fat-28-1;14.110703;2721
fat-30-1;15.692522;3768
fat-32-1;18.829893;5617
fat-34-1;23.164461;8408
fat-36-1;25.517393;11133
fat-38-1;24.438370;11571
fat-40-1;16.355486;8416
fat-42-1;15.226166;8661
fat-44-1;14.723921;9813
fat-46-1;13.807981;11357
fat-48-1;25.829170;23997
fat-50-1;25.132624;27368
fat-52-1;26.331167;31547
fat-54-1;25.729967;33283
fat-56-1;26.966045;36386
fat-58-1;26.442297;40473
fat-60-1;27.729776;42865
fat-62-1;27.268381;48603
fat-64-1;28.541527;53858
fat-66-1;28.132637;56577
fat-68-1;29.415455;64566
fat-70-1;29.050440;71980
fat-72-1;30.338968;79720
fat-74-1;30.011000;82977
fat-76-1;31.298109;96098
fat-78-1;31.002188;99490
fat-80-1;31.671381;110377
fat-82-1;32.070683;123142
fat-84-1;32.711472;131327
fat-86-1;32.478943;137332
fat-88-1;33.778847;153984
fat-90-1;33.565865;163074
fat-92-1;34.869465;182186
fat-94-1;34.673443;192144
fat-96-1;35.979973;216718
fat-98-1;35.798771;224968
fat-100-1;36.468605;243332
fat-102-1;36.949230;265672
fat-104-1;37.609005;291740
fat-106-1;38.102482;310695
fat-108-1;38.762657;337149
fat-110-1;38.625961;353421
fat-112-1;39.927902;387857
fat-114-1;39.799992;405250
fat-116-1;41.093880;445190
fat-118-1;40.974087;461109
fat-120-1;42.294682;503562
fat-122-1;42.181515;523772
fat-124-1;42.849678;556371
fat-126-1;43.379814;600142
fat-128-1;44.047729;626869
fat-130-1;44.584633;662670
fat-132-1;45.252224;715479
fat-134-1;45.164051;737697
fat-136-1;46.462570;800961
fat-138-1;46.378967;825375
fat-140-1;47.683174;895296
fat-142-1;47.603596;920941
fat-144-1;48.903168;999651
fat-146-1;48.827457;1040958
fat-148-1;49.499146;1131049
fat-150-1;50.055260;1148945
fat-152-1;50.726452;1305884
fat-154-1;51.286682;1354063
fat-156-1;51.950653;1375206
fat-158-1;51.890766;1458278
fat-160-1;53.195408;1596480
fat-162-1;53.137974;1539662
fat-164-1;54.432495;1667727
fat-166-1;54.377438;1895477
fat-168-1;55.672287;1816325
fat-170-1;55.619534;1869930
fat-172-1;56.292656;1939650
fat-174-1;56.863983;2017321
fat-176-1;57.536602;2124462
fat-178-1;58.110718;2234829
fat-180-1;58.785706;2338109
fat-182-1;58.743740;2393760
fat-184-1;60.033806;2632821
fat-186-1;59.993378;2779649
fat-188-1;61.283844;2783734
fat-190-1;61.244865;2871588
fat-192-1;62.535587;3049823
fat-194-1;62.498024;3112121
fat-196-1;63.166477;3246839
fat-198-1;63.747471;3394759
fat-200-1;62.605312;3409223
