min-8-1;3.090534;91
min-10-1;3.090534;81
min-12-1;3.357023;112
min-14-1;5.342665;200
min-16-1;5.342665;228
min-18-1;5.342665;255
min-20-1;16.219761;498
min-22-1;22.110937;683
min-24-1;23.267078;897
min-26-1;23.533567;989
min-28-1;23.533567;1168
min-30-1;25.519211;1399
min-32-1;25.519211;1507
min-34-1;27.504852;2052
min-36-1;27.504852;2124
min-38-1;27.504852;2616
min-40-1;27.504852;2671
min-42-1;29.490494;3096
min-44-1;31.476135;3715
min-46-1;31.476135;3954
min-48-1;31.476135;4525
min-50-1;31.476135;4388
min-52-1;31.476137;5023
min-54-1;33.461777;5909
min-56-1;35.447418;7482
min-58-1;35.447418;7435
min-60-1;35.447418;8447
min-62-1;35.447418;7688
min-64-1;35.447418;7741
min-66-1;37.433060;8965
min-68-1;39.418701;10463
min-70-1;39.418701;11088
min-72-1;39.418701;12186
min-74-1;39.418701;11658
min-76-1;39.418701;12077
min-78-1;41.404343;13827
min-80-1;43.389984;15413
min-82-1;43.389984;17228
min-84-1;43.389984;17510
min-86-1;43.389984;17978
min-88-1;43.389984;18632
min-90-1;45.375626;20554
min-92-1;47.361267;21759
min-94-1;47.361267;22608
min-96-1;47.361267;23717
min-98-1;47.361267;24789
min-100-1;47.361267;25498
min-102-1;49.346909;29013
min-104-1;51.332550;31391
min-106-1;51.332550;32220
min-108-1;51.332550;33257
min-110-1;51.332550;33565
min-112-1;51.332550;35800
min-114-1;53.318192;37903
min-116-1;55.303833;40614
min-118-1;55.303833;41826
min-120-1;55.303833;42882
min-122-1;55.303833;43060
min-124-1;55.303833;45640
min-126-1;57.289474;48656
min-128-1;59.275116;52381
min-130-1;59.275116;51658
min-132-1;59.275116;53683
min-134-1;59.275116;54766
min-136-1;59.275116;56848
min-138-1;61.260757;59653
min-140-1;63.246399;64369
min-142-1;63.246399;65837
min-144-1;63.246399;66800
min-146-1;63.246399;68316
min-148-1;63.246399;70360
min-150-1;65.232040;74829
min-152-1;67.217682;80431
min-154-1;67.217682;83151
min-156-1;67.217682;83004
min-158-1;67.217682;84511
min-160-1;67.217682;86370
min-162-1;69.203323;94940
min-164-1;71.188965;97899
min-166-1;71.188965;101341
min-168-1;71.188965;105522
min-170-1;71.188965;103442
min-172-1;71.188965;106731
min-174-1;73.174606;115519
min-176-1;75.160248;123721
min-178-1;75.160248;122644
min-180-1;75.160248;127543
min-182-1;75.160248;128588
min-184-1;75.160248;129479
min-186-1;77.145889;141497
min-188-1;79.131531;142747
min-190-1;79.131531;145685
min-192-1;79.131531;150943
min-194-1;79.131531;151315
min-196-1;79.131531;153007
min-198-1;81.117172;161493
min-200-1;181.128693;165476
