min-8-1;1.636364;156
min-10-1;4.137931;449
min-12-1;4.333333;579
min-14-1;2.930233;1589
min-16-1;3.520000;700
min-18-1;3.789474;679
min-20-1;4.715447;1777
min-22-1;5.661765;1748
min-24-1;5.760000;2000
min-26-1;5.707317;2380
min-28-1;6.292134;3148
min-30-1;6.562500;3124
min-32-1;6.524272;4251
min-34-1;7.418182;4669
min-36-1;8.000001;5731
min-38-1;8.274194;6161
min-40-1;8.244274;6555
min-42-1;9.130436;8131
min-44-1;9.710346;10675
min-46-1;9.986842;12139
min-48-1;9.962266;11137
min-50-1;10.843372;13378
min-52-1;11.421968;15777
min-54-1;11.699999;17193
min-56-1;11.679143;18822
min-58-1;12.556700;21555
min-60-1;13.134325;24317
min-62-1;13.413462;25342
min-64-1;13.395351;31952
min-66-1;14.270267;36835
min-68-1;14.847163;41473
min-70-1;15.127119;36758
min-72-1;15.111115;38529
min-74-1;15.984003;42934
min-76-1;16.560308;57145
min-78-1;16.840912;58322
min-80-1;16.826567;55436
min-82-1;17.697844;60631
min-84-1;18.273685;66174
min-86-1;18.554798;67908
min-88-1;18.541803;70193
min-90-1;19.411764;77503
min-92-1;19.987219;89196
min-94-1;20.268755;91983
min-96-1;20.256874;89740
min-98-1;21.125750;99150
min-100-1;21.700876;126342
min-102-1;21.982763;117611
min-104-1;21.971832;115125
min-106-1;22.839777;125743
min-108-1;23.414629;140400
min-110-1;23.696806;150310
min-112-1;23.686689;162879
min-114-1;24.553839;180326
min-116-1;25.128460;193505
min-118-1;25.410896;200750
min-120-1;25.401457;210788
min-122-1;26.267950;220894
min-124-1;26.842344;289545
min-126-1;27.125000;254573
min-128-1;27.116177;223572
min-130-1;27.982058;246192
min-132-1;28.556292;254203
min-134-1;28.839125;261444
min-136-1;28.830828;269854
min-138-1;29.696192;344563
min-140-1;30.270260;317069
min-142-1;30.553289;308523
min-144-1;30.545443;314102
min-146-1;31.410343;333255
min-148-1;31.984289;353536
min-150-1;32.267445;364682
min-152-1;32.260040;368761
min-154-1;33.124535;391738
min-156-1;33.698315;411263
min-158-1;33.981602;419897
min-160-1;33.974590;428563
min-162-1;34.838711;453303
min-164-1;35.412384;480207
min-166-1;35.695816;591379
min-168-1;35.689125;491594
min-170-1;36.552914;433854
min-172-1;37.126469;463086
min-174-1;37.410007;466460
min-176-1;37.403622;470564
min-178-1;38.267094;494910
min-180-1;38.840584;521337
min-182-1;39.124207;532177
min-184-1;39.118126;538810
min-186-1;39.981327;565074
min-188-1;40.554714;591611
min-190-1;40.838425;608916
min-192-1;40.832581;612185
min-194-1;41.695511;642123
min-196-1;42.268841;679673
min-198-1;42.552628;688202
min-200-1;43.509800;711019
