fat-8-1;1.000000;45
fat-10-1;1.000000;66
fat-12-1;2.000000;228
fat-14-1;2.000000;255
fat-16-1;2.000000;401
fat-18-1;2.000000;574
fat-20-1;3.000000;1408
fat-22-1;3.000000;1447
fat-24-1;3.000000;1550
fat-26-1;3.000000;1613
fat-28-1;4.000000;2859
fat-30-1;4.000000;3600
fat-32-1;5.000000;5850
fat-34-1;9.000000;13765
fat-36-1;10.000000;18803
fat-38-1;7.000000;16662
fat-40-1;6.000000;13564
fat-42-1;7.000000;21281
fat-44-1;7.000000;33930
fat-46-1;7.000000;34753
fat-48-1;7.000000;37474
fat-50-1;7.000000;46127
fat-52-1;7.000000;45801
fat-54-1;7.000000;48931
fat-56-1;7.000000;56377
fat-58-1;7.000000;61964
fat-60-1;7.000000;70251
fat-62-1;7.000000;79855
fat-64-1;7.000000;87210
fat-66-1;7.000000;98272
fat-68-1;7.000000;103386
fat-70-1;7.000000;116305
fat-72-1;7.000000;166936
fat-74-1;7.000000;158596
fat-76-1;7.000000;150446
fat-78-1;7.000000;163209
fat-80-1;7.000000;176389
fat-82-1;7.000000;206390
fat-84-1;7.000000;238565
fat-86-1;7.000000;249013
fat-88-1;7.000000;244553
fat-90-1;7.000000;262346
fat-92-1;7.000000;331202
fat-94-1;7.000000;308119
fat-96-1;7.000000;323776
fat-98-1;7.000000;348454
fat-100-1;7.000000;388415
fat-102-1;7.000000;449421
fat-104-1;7.000000;474040
fat-106-1;7.000000;496032
fat-108-1;7.000000;525370
fat-110-1;7.000000;598059
fat-112-1;7.000000;604328
fat-114-1;7.000000;625713
fat-116-1;7.000000;670351
fat-118-1;7.000000;735254
fat-120-1;7.000000;740475
fat-122-1;7.000000;783720
fat-124-1;7.000000;820568
fat-126-1;7.000000;858429
fat-128-1;7.000000;904033
fat-130-1;7.000000;947125
fat-132-1;7.000000;996576
fat-134-1;7.000000;1047789
fat-136-1;7.000000;1092880
fat-138-1;7.000000;1161928
fat-140-1;7.000000;1239358
fat-142-1;7.000000;1281349
fat-144-1;7.000000;1364012
fat-146-1;7.000000;1378738
fat-148-1;7.000000;1453473
fat-150-1;7.000000;1550116
fat-152-1;7.000000;1573181
fat-154-1;7.000000;1653149
fat-156-1;7.000000;1882257
fat-158-1;7.000000;1945445
fat-160-1;7.000000;1900035
fat-162-1;7.000000;1978176
fat-164-1;7.000000;2037913
fat-166-1;7.000000;2119751
fat-168-1;7.000000;2373809
fat-170-1;7.000000;2312934
fat-172-1;7.000000;2403650
fat-174-1;7.000000;2452775
fat-176-1;7.000000;2558981
fat-178-1;7.000000;2617500
fat-180-1;7.000000;2707117
fat-182-1;7.000000;2798512
fat-184-1;7.000000;2897344
fat-186-1;7.000000;3009041
fat-188-1;7.000000;3494577
fat-190-1;7.000000;3406618
fat-192-1;7.000000;3359652
fat-194-1;7.000000;3544598
fat-196-1;7.000000;3858486
fat-198-1;7.000000;3709131
fat-200-1;8.000000;4709491
