min-8-1;3.841023;283
min-10-1;6.310666;552
min-12-1;8.174419;918
min-14-1;10.644062;1275
min-16-1;12.507815;7025
min-18-1;13.382746;8739
min-20-1;41.582638;15415
min-22-1;50.643444;4727
min-24-1;33.908432;18509
min-26-1;55.725861;23766
min-28-1;38.331779;20443
min-30-1;64.392662;41710
min-32-1;68.726051;20269
min-34-1;73.059448;71939
min-36-1;77.392845;79889
min-38-1;81.726242;92612
min-40-1;86.059639;107960
min-42-1;90.393044;106422
min-44-1;63.393394;105459
min-46-1;99.059837;156546
min-48-1;103.393227;158627
min-50-1;107.726624;115252
min-52-1;112.060020;132971
min-54-1;116.393417;141832
min-56-1;120.726814;152114
min-58-1;125.060219;170447
min-60-1;129.393616;309534
min-62-1;133.727020;322790
min-64-1;138.060410;342781
min-66-1;142.393814;222349
min-68-1;148.712845;255933
min-70-1;151.060608;304474
min-72-1;155.393997;296186
min-74-1;159.727386;346618
min-76-1;164.060776;383027
min-78-1;168.394165;413664
min-80-1;172.727554;578813
min-82-1;177.060928;529602
min-84-1;181.394318;519122
min-86-1;185.727722;753713
min-88-1;190.061111;991667
min-90-1;194.394501;533020
min-92-1;198.727890;657943
min-94-1;203.061279;699958
min-96-1;207.394669;630065
min-98-1;211.728058;909204
min-100-1;216.061447;941743
min-102-1;220.394836;1104441
min-104-1;224.728226;1042816
min-106-1;229.061600;1033056
min-108-1;233.395004;1147193
min-110-1;237.728394;1261599
min-112-1;242.061768;1375271
min-114-1;246.395157;1509467
min-116-1;250.728546;1817655
min-118-1;255.061935;1439878
min-120-1;259.395325;1898156
min-122-1;263.728699;1595551
min-124-1;268.062073;1478675
min-126-1;272.395477;1521534
min-128-1;276.728882;1540153
min-130-1;281.062286;2034761
min-132-1;285.395691;2185561
min-134-1;289.729095;2116762
min-136-1;294.062500;2909216
min-138-1;302.155701;2340392
min-140-1;302.729309;2525724
min-142-1;307.062714;2539244
min-144-1;311.396118;3052141
min-146-1;315.729523;2831285
min-148-1;320.062927;2581653
min-150-1;324.396332;3028981
min-152-1;328.729736;3156433
min-154-1;333.063171;3013465
min-156-1;337.396545;2928174
min-158-1;341.729950;3156910
min-160-1;346.063354;3556946
min-162-1;350.396759;3616735
min-164-1;354.730164;3733987
min-166-1;359.063599;4947048
min-168-1;363.397003;5123674
min-170-1;367.730408;4286067
min-172-1;372.063782;4738089
min-174-1;376.397186;5049742
min-176-1;380.730621;4245367
min-178-1;385.063995;6725602
min-180-1;389.397400;5990248
min-182-1;393.730804;5461141
min-184-1;398.064209;6366329
min-186-1;402.397614;6023049
min-188-1;406.731018;5486210
min-190-1;411.064423;5474118
min-192-1;415.397827;7066257
min-194-1;419.731262;7612837
min-196-1;424.064636;7124624
min-198-1;428.398071;7194569
min-200-1;715.604492;8153640
