fat-8-1;2.000000;226
fat-10-1;4.000000;390
fat-12-1;3.000000;1053
fat-14-1;2.000000;2900
fat-16-1;6.000000;1757
fat-18-1;8.000000;2935
fat-20-1;10.000000;4172
fat-22-1;14.000000;7677
fat-24-1;16.000000;9073
fat-26-1;20.000000;11821
fat-28-1;22.000000;15757
fat-30-1;26.000000;26833
fat-32-1;28.000000;29455
fat-34-1;32.000000;37722
fat-36-1;34.000000;43418
fat-38-1;21.000000;38447
fat-40-1;18.000000;37810
fat-42-1;20.000000;42267
fat-44-1;20.000000;64767
fat-46-1;25.000000;72653
fat-48-1;25.000000;75012
fat-50-1;27.000000;93724
fat-52-1;20.000000;74308
fat-54-1;29.000000;98526
fat-56-1;29.000000;119497
fat-58-1;31.000000;155408
fat-60-1;24.000000;141014
fat-62-1;33.000000;174865
fat-64-1;33.000000;188222
fat-66-1;35.000000;214695
fat-68-1;35.000000;242974
fat-70-1;37.000000;263554
fat-72-1;18.000000;149411
fat-74-1;28.000000;291973
fat-76-1;35.000000;314398
fat-78-1;31.000000;299123
fat-80-1;36.000000;355395
fat-82-1;40.000000;559395
fat-84-1;39.000000;506927
fat-86-1;45.000000;548173
fat-88-1;53.000000;877142
fat-90-1;47.000000;627939
fat-92-1;40.000000;528538
fat-94-1;49.000000;754453
fat-96-1;55.000000;1145513
fat-98-1;51.000000;915146
fat-100-1;51.000000;910134
fat-102-1;50.000000;1079464
fat-104-1;53.000000;1114814
fat-106-1;55.000000;1224279
fat-108-1;55.000000;1232044
fat-110-1;56.000000;1622831
fat-112-1;42.000000;1203349
fat-114-1;59.000000;1585390
fat-116-1;56.000000;1466257
fat-118-1;44.000000;1434863
fat-120-1;46.000000;1566412
fat-122-1;60.000000;1905802
fat-124-1;51.000000;1871354
fat-126-1;65.000000;2307488
fat-128-1;65.000000;2319636
fat-130-1;48.000000;1909600
fat-132-1;67.000000;2696571
fat-134-1;69.000000;2840855
fat-136-1;69.000000;3031945
fat-138-1;42.000000;1955686
fat-140-1;71.000000;3352786
fat-142-1;73.000000;3564723
fat-144-1;47.000000;2408545
fat-146-1;75.000000;3882435
fat-148-1;75.000000;4257264
fat-150-1;77.000000;4472028
fat-152-1;49.000000;3012131
fat-154-1;68.000000;4003070
fat-156-1;76.000000;4847286
fat-158-1;70.000000;4436187
fat-160-1;48.000000;3330574
fat-162-1;80.000000;5663819
fat-164-1;56.000000;4109733
fat-166-1;55.000000;4140729
fat-168-1;85.000000;6716238
fat-170-1;87.000000;7320878
fat-172-1;87.000000;7275477
fat-174-1;26.000000;1551648
fat-176-1;89.000000;8243918
fat-178-1;91.000000;8871375
fat-180-1;91.000000;9032550
fat-182-1;61.000000;6276633
fat-184-1;93.000000;9957645
fat-186-1;95.000000;10276404
fat-188-1;95.000000;10379190
fat-190-1;97.000000;11196165
fat-192-1;97.000000;13680416
fat-194-1;99.000000;14009056
fat-196-1;96.000000;13685287
fat-198-1;98.000000;13889145
fat-200-1;100.000000;14753892
