fat-8-1;3.686956;147
fat-10-1;8.563766;515
fat-12-1;10.750889;726
fat-14-1;18.404249;1815
fat-16-1;21.745964;3057
fat-18-1;32.289547;6271
fat-20-1;52.560379;12463
fat-22-1;73.870964;24382
fat-24-1;88.352989;37470
fat-26-1;112.172249;57216
fat-28-1;131.460236;81882
fat-30-1;161.226791;111545
fat-32-1;186.164276;152779
fat-34-1;223.074478;206741
fat-36-1;254.011276;262403
fat-38-1;163.941849;181729
fat-40-1;142.767670;172363
fat-42-1;164.148575;223717
fat-44-1;210.664169;325435
fat-46-1;236.174545;408336
fat-48-1;248.648743;471141
fat-50-1;276.817047;606619
fat-52-1;290.464600;687010
fat-54-1;321.348846;859298
fat-56-1;336.138855;985840
fat-58-1;369.778931;1240822
fat-60-1;387.646393;1406851
fat-62-1;424.071350;1738585
fat-64-1;441.074829;1960264
fat-66-1;480.306305;2396902
fat-68-1;498.388824;2712729
fat-70-1;540.443481;3301141
fat-72-1;559.590210;3762968
fat-74-1;604.481445;4859218
fat-76-1;560.563049;4120978
fat-78-1;606.619995;5049052
fat-80-1;628.182678;5534847
fat-82-1;677.097656;6676358
fat-84-1;768.680847;8487699
fat-86-1;822.158813;9950415
fat-88-1;845.745178;10802235
fat-90-1;902.108398;12681179
fat-92-1;926.836365;13822379
fat-94-1;986.091919;16255843
fat-96-1;1011.956299;17707480
fat-98-1;1074.110229;20585299
fat-100-1;1102.949951;22294999
fat-102-1;1168.007202;25590983
fat-104-1;1196.134399;27624223
fat-106-1;1264.099243;32152930
fat-108-1;1293.350586;35613841
fat-110-1;1364.226685;49351717
fat-112-1;1394.598877;55306674
fat-114-1;1468.390015;62581887
fat-116-1;1402.209595;60927772
fat-118-1;1477.207275;70078144
fat-120-1;1509.948242;72291128
fat-122-1;1587.866821;81788044
fat-124-1;1724.332153;98736058
fat-126-1;1806.886597;108075546
fat-128-1;1841.695435;118512417
fat-130-1;1927.176636;136375421
fat-132-1;1963.097290;141574488
fat-134-1;2051.506104;156302268
fat-136-1;2088.536133;148928737
fat-138-1;2179.874268;152345325
fat-140-1;2219.810303;157452427
fat-142-1;2314.078613;178175078
fat-144-1;2353.325684;188930873
fat-146-1;2450.525146;207599838
fat-148-1;2490.877930;219138362
fat-150-1;2591.010254;229441499
fat-152-1;2632.465332;242954674
fat-154-1;2735.532715;271975714
fat-156-1;2646.522949;262069647
fat-158-1;2750.804932;286904374
fat-160-1;2794.560303;297960710
fat-162-1;2901.779053;357511423
fat-164-1;3083.213867;540136904
fat-166-1;3195.087891;607165088
