min-8-1;2.363636;303
min-10-1;3.448276;576
min-12-1;4.500000;2152
min-14-1;5.534884;2126
min-16-1;4.320000;1135
min-18-1;7.578948;2482
min-20-1;10.731708;3161
min-22-1;12.779412;6568
min-24-1;14.880000;8557
min-26-1;16.963415;8764
min-28-1;19.033709;32652
min-30-1;21.093750;18289
min-32-1;23.145630;20030
min-34-1;25.190910;44002
min-36-1;27.230770;37753
min-38-1;29.266134;58592
min-40-1;32.213749;71732
min-42-1;33.326096;65224
min-44-1;22.151726;57227
min-46-1;37.374989;109626
min-48-1;39.396225;96089
min-50-1;41.415649;102884
min-52-1;43.433525;165928
min-54-1;45.450016;251876
min-56-1;47.465233;181450
min-58-1;49.479401;180699
min-60-1;51.492561;203263
min-62-1;53.504784;202863
min-64-1;55.516285;238978
min-66-1;57.527027;266263
min-68-1;60.724930;265064
min-70-1;61.546604;295949
min-72-1;63.555553;307983
min-74-1;65.563988;353312
min-76-1;67.572014;415349
min-78-1;69.579559;400356
min-80-1;71.586731;434397
min-82-1;73.593513;492348
min-84-1;75.599968;548355
min-86-1;77.606148;585676
min-88-1;79.611992;655358
min-90-1;81.617676;628622
min-92-1;83.623047;721882
min-94-1;85.628105;880835
min-96-1;87.633034;817963
min-98-1;90.518013;794416
min-100-1;92.521996;889116
min-102-1;93.646591;969519
min-104-1;95.650681;976504
min-106-1;97.654778;1195394
min-108-1;99.658539;1098282
min-110-1;101.662239;1162369
min-112-1;103.665787;1164433
min-114-1;105.669159;1353415
min-116-1;107.672432;1282600
min-118-1;109.675735;1466625
min-120-1;111.678947;1459871
min-122-1;113.681793;1567443
min-124-1;115.684807;1451343
min-126-1;117.687447;1531370
min-128-1;119.690323;2187575
min-130-1;121.692863;2318809
min-132-1;125.735062;2150877
min-134-1;125.697853;2134622
min-136-1;128.573853;1827451
min-138-1;131.158340;2103741
min-140-1;131.704803;2453825
min-142-1;133.706848;2176286
min-144-1;135.709000;2174641
min-146-1;137.711182;2732397
min-148-1;139.713150;2530426
min-150-1;141.715057;2541288
min-152-1;143.716934;2602507
min-154-1;145.718796;3047795
min-156-1;147.720612;3044247
min-158-1;149.722351;3490503
min-160-1;151.724197;3759437
min-162-1;153.725754;3970916
min-164-1;155.727493;3489819
min-166-1;157.729233;3434414
min-168-1;159.730789;3577927
min-170-1;161.732040;4333714
min-172-1;163.733566;4617944
min-174-1;165.735153;4780151
min-176-1;167.736588;4163811
min-178-1;169.737595;4690330
min-180-1;171.739426;5209284
min-182-1;173.740707;6071023
min-184-1;175.741943;4789917
min-186-1;177.742844;4943540
min-188-1;179.744339;5583927
min-190-1;181.745438;5871852
min-192-1;183.746613;5486340
min-194-1;185.747635;5836206
min-196-1;187.748703;6656960
min-198-1;189.750320;7644160
min-200-1;192.603302;6808351
