file	obj	tbest	guards
runs/large-A-0W-0G-3P-0/woagp-fat-100.out	3.21611	0.10514	7
runs/large-A-0W-0G-3P-0/woagp-fat-102.out	3.17564	0.153609	7
runs/large-A-0W-0G-3P-0/woagp-fat-104.out	3.15152	0.146389	7
runs/large-A-0W-0G-3P-0/woagp-fat-106.out	3.1151	0.178805	7
runs/large-A-0W-0G-3P-0/woagp-fat-108.out	3.09278	0.159344	7
runs/large-A-0W-0G-3P-0/woagp-fat-10.out	1.20968	0	1
runs/large-A-0W-0G-3P-0/woagp-fat-110.out	3.0599	0.0716052	7
runs/large-A-0W-0G-3P-0/woagp-fat-112.out	3.03917	0.208695	7
runs/large-A-0W-0G-3P-0/woagp-fat-114.out	3.00938	0.227504	7
runs/large-A-0W-0G-3P-0/woagp-fat-116.out	2.98991	0.237525	7
runs/large-A-0W-0G-3P-0/woagp-fat-118.out	2.96284	0.252106	7
runs/large-A-0W-0G-3P-0/woagp-fat-120.out	2.94766	0.264462	7
runs/large-A-0W-0G-3P-0/woagp-fat-122.out	2.92292	0.142868	7
runs/large-A-0W-0G-3P-0/woagp-fat-124.out	2.9059	0.294008	7
runs/large-A-0W-0G-3P-0/woagp-fat-126.out	2.8833	0.114197	7
runs/large-A-0W-0G-3P-0/woagp-fat-128.out	2.8673	0.306035	7
runs/large-A-0W-0G-3P-0/woagp-fat-12.out	2.01818	0	2
runs/large-A-0W-0G-3P-0/woagp-fat-130.out	2.84661	0.343461	7
runs/large-A-0W-0G-3P-0/woagp-fat-132.out	2.83152	0.360943	7
runs/large-A-0W-0G-3P-0/woagp-fat-134.out	2.81255	0.38058	7
runs/large-A-0W-0G-3P-0/woagp-fat-136.out	2.79829	0.393778	7
runs/large-A-0W-0G-3P-0/woagp-fat-138.out	2.78084	0.423857	7
runs/large-A-0W-0G-3P-0/woagp-fat-140.out	2.7693	0.239582	7
runs/large-A-0W-0G-3P-0/woagp-fat-142.out	2.75317	0.418664	7
runs/large-A-0W-0G-3P-0/woagp-fat-144.out	2.74029	0.39844	7
runs/large-A-0W-0G-3P-0/woagp-fat-146.out	2.72541	0.508674	7
runs/large-A-0W-0G-3P-0/woagp-fat-148.out	2.71316	0.528	7
runs/large-A-0W-0G-3P-0/woagp-fat-14.out	2.10405	0.000159798	2
runs/large-A-0W-0G-3P-0/woagp-fat-150.out	2.6994	0.516104	7
runs/large-A-0W-0G-3P-0/woagp-fat-152.out	2.68774	0.581898	7
runs/large-A-0W-0G-3P-0/woagp-fat-154.out	2.675	0.602109	7
runs/large-A-0W-0G-3P-0/woagp-fat-156.out	2.66375	0.610723	7
runs/large-A-0W-0G-3P-0/woagp-fat-158.out	2.65194	0.65699	7
runs/large-A-0W-0G-3P-0/woagp-fat-160.out	2.6429	0.688538	7
runs/large-A-0W-0G-3P-0/woagp-fat-162.out	2.6319	0.622319	7
runs/large-A-0W-0G-3P-0/woagp-fat-164.out	2.62166	0.739833	7
runs/large-A-0W-0G-3P-0/woagp-fat-166.out	2.61143	0.7783	7
runs/large-A-0W-0G-3P-0/woagp-fat-168.out	2.60162	0.817434	7
runs/large-A-0W-0G-3P-0/woagp-fat-16.out	1.9697	0.00011658	2
runs/large-A-0W-0G-3P-0/woagp-fat-170.out	2.5921	0.887537	7
